node_id,node_type,name,country,owner,status,capacity_mt_day,demand_mt_day,latitude,longitude
west_cameron_block_167_united_states,international_source,West Cameron Block 167,United States,ANR Pipeline Co [100.00%],idle,16196.98,0.0,29.77685,-92.998806
grand_chenier_liquids_handling_facility_united_states,import_port,Grand Chenier liquids handling facility,United States,ANR Pipeline Co [100.00%],idle,16196.98,0.0,29.10402,-93.133074
changjiang_west_valve_chamber_china,import_port,Changjiang West valve chamber,China,--,operating,0.0,0.0,,
hechuan_china,international_source,Hechuan,China,--,operating,0.0,0.0,,
yinxiang_china,import_port,Yinxiang,China,--,operating,0.0,0.0,,
waihuan_valve_chamber_china,import_port,"Waihuan valve chamber",China,Chongqing Gas Group Corp Ltd [100.00%],proposed,1918.02,0.0,,
hulin_initial_compressor_station_china,international_source,Hulin Initial Compressor Station,China,--,proposed,653.22,0.0,45.683113,132.701191
suibin_china,import_port,Suibin,China,--,proposed,653.22,0.0,47.281956,131.902299
luobei_china,import_port,Luobei,China,--,proposed,109.6,0.0,,
linkou_china,international_source,Linkou,China,--,proposed,274.0,0.0,45.225269,130.277273
dongning_china,import_port,Dongning,China,--,proposed,274.0,0.0,45.233808,130.270808
yingmailizhen_xayar_county_china,international_source,"Yingmailizhen, Xayar County",China,--,operating,0.0,0.0,,
kashgar_china,import_port,Kashgar,China,--,operating,0.0,0.0,,
zepu_county_china,import_port,Zepu County,China,--,operating,3046.91,0.0,,
qiemo_county_china,import_port,Qiemo County,China,--,operating,0.0,0.0,,
trunk_line_no_8_valve_room_of_tarim_basin_rim_gas_pipeline_network_china,international_source,Trunk line No. 8 Valve Room of Tarim Basin Rim Gas Pipeline Network,China,--,operating,111.77,0.0,,
uqturpan_county_china,import_port,Uqturpan County,China,--,operating,111.77,0.0,,
jiashi_county_china,international_source,Jiashi County,China,--,operating,0.0,0.0,,
makit_county_china,import_port,Makit County,China,--,operating,0.0,0.0,,
aksu_china,international_source,Aksu,China,--,operating,130.57,0.0,,
awat_county_china,import_port,Awat County,China,--,operating,130.57,0.0,,
bacalhau_gas_field_brazil,international_source,Bacalhau Gas Field,Brazil,--,proposed,4011.4,0.0,,
gas_block_fza_m_59_foz_do_amazonas_basin_brazil,international_source,"Gas block FZA-M-59, Foz do Amazonas basin",Brazil,--,proposed,16001.76,0.0,,
cal_oene_brazil,import_port,Calçoene,Brazil,--,proposed,16001.76,0.0,,
campo_grande_brazil,import_port,Campo Grande,Brazil,--,proposed,8000.88,0.0,,
teleghma_algeria,international_source,Teleghma,Algeria,Sonatrach [100.00%],operating,0.0,0.0,30.190263,47.884988
beni_mansour_algeria,import_port,Beni Mansour,Algeria,Sonatrach [100.00%],operating,0.0,0.0,36.335179,4.354565
a_n_be_da_algeria,import_port,Aïn Beïda,Algeria,Sonatrach [100.00%],operating,0.0,0.0,35.790433,7.408694
a_n_djasser_algeria,international_source,Aïn Djasser,Algeria,Sonatrach [100.00%],operating,0.0,0.0,30.190263,47.884988
batna_algeria,import_port,Batna,Algeria,Sonatrach [100.00%],operating,0.0,0.0,35.557279,6.177751
sidi_arcine_algeria,international_source,Sidi Arcine,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
blida_algeria,import_port,Blida,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
khroub_algeria,import_port,Khroub,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
sidi_bel_abb_s_algeria,import_port,Sidi Bel abbès,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
berrahal_algeria,import_port,Berrahal,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
a_n_el_hadjel_algeria,international_source,Aïn El Hadjel,Algeria,Sonatrach [100.00%],operating,0.0,0.0,30.190263,47.884988
magra_algeria,import_port,Magra,Algeria,Sonatrach [100.00%],operating,0.0,0.0,35.614029,5.113216
sidi_a_ssa_algeria,international_source,Sidi Aïssa,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
boughezoul_algeria,import_port,Boughezoul,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bouira_algeria,international_source,Bouira,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bou_saada_algeria,import_port,Bou Saada,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
a_n_el_ibel_algeria,international_source,Aïn El Ibel,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
djelfa_algeria,international_source,Djelfa,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
faidh_el_botma_algeria,international_source,Faidh El Botma,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ksar_el_hirane_algeria,international_source,Ksar El Hirane,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
lakhdaria_algeria,international_source,Lakhdaria,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
chaiba_algeria,international_source,Chaiba,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
barika_algeria,import_port,Barika,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ras_el_aioun_algeria,international_source,Ras El Aioun,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
s_tif_algeria,import_port,Sétif,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
sheksna_russia,international_source,Sheksna,Russia,Gazprom PJSC,proposed,9864.1,0.0,59.256487,37.964325
barshi_india,import_port,Barshi,India,--,proposed,6400.7,0.0,,
oued_safsaf_algeria,international_source,Oued Safsaf,Algeria,Trans-Tunisia Pipeline Co [100.00%],operating,0.0,0.0,,
el_haouaria_tunisia,import_port,El Haouaria,Tunisia,Trans-Tunisia Pipeline Co [100.00%],operating,0.0,0.0,,
mediterranean_italy,international_source,Mediterranean,Italy,Trans-Mediterranean Pipeline Co [100.00%],operating,0.0,0.0,,
strait_of_messina_italy,import_port,Strait of Messina,Italy,Trans-Mediterranean Pipeline Co [100.00%],operating,0.0,0.0,,
relizane_algeria,international_source,Relizane,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
chlef_algeria,import_port,Chlef,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
maghnia_algeria,import_port,Maghnia,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
oued_taria_algeria,import_port,Oued Taria,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
mascara_algeria,international_source,Mascara,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
sa_da_algeria,import_port,Saïda,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
a_n_bya_algeria,international_source,Aïn Bya,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bir_el_djir_algeria,import_port,Bir El Djir,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
oued_seguen_algeria,international_source,Oued Seguen,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ferdjioua_algeria,import_port,Ferdjioua,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ramdane_djamel_algeria,international_source,Ramdane Djamel,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
jijel_algeria,import_port,Jijel ,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bir_el_ater_algeria,international_source,Bir el Ater,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
el_aouinet_algeria,import_port,El Aouinet,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bougtob_algeria,international_source,Bougtob,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ain_madhi_algeria,international_source,Ain Madhi,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
tadjemout_algeria,import_port,Tadjemout,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
na_ma_algeria,international_source,Naâma,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ain_sefra_algeria,import_port,Ain Sefra,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ain_ben_khelil_algeria,international_source,Ain Ben Khelil,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bouhadjar_algeria,international_source,Bouhadjar,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
oued_zitoun_algeria,import_port,Oued Zitoun,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
el_bayadh_algeria,international_source,El Bayadh ,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
ain_el_orak_algeria,import_port,Ain El Orak,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
asla_algeria,international_source,Asla,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
boussemghoun_algeria,import_port,Boussemghoun,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
zmalet_el_emir_abdelkader_algeria,international_source,Zmalet El Emir Abdelkader,Algeria,Sonatrach [100.00%],operating,0.0,0.0,,
bratskoye_gas_and_condensate_field_russia,international_source,Bratskoye Gas and Condensate Field,Russia,Gazprom PJSC,operating,0.0,0.0,,
bratsk_russia,import_port,Bratsk,Russia,Gazprom PJSC,operating,0.0,0.0,,
ulanhot_china,import_port,Ulanhot,China,National Pipeline Network Group Northern Pipeline Co Ltd [100.00%],proposed,1188.08,0.0,,
yi_china,international_source,Yi,China,National Pipeline Network Group Northern Pipeline Co Ltd [100.00%],proposed,675.14,0.0,,
unknown_start_china,international_source,Unknown Start,China,National Pipeline Network Group Northern Pipeline Co Ltd [100.00%],cancelled,0.0,0.0,,
unknown_end_china,import_port,Unknown End,China,National Pipeline Network Group Northern Pipeline Co Ltd [100.00%],cancelled,0.0,0.0,,
srednebotuobinskoye_gas_and_condensate_field_russia,international_source,Srednebotuobinskoye Gas and Condensate Field,Russia,Alrosa-Gas JSC,proposed,3187.2,0.0,,
lensk_russia,import_port,Lensk,Russia,Alrosa-Gas JSC,proposed,3187.2,0.0,,
pelyatkinskoye_oil_and_gas_field_russia,international_source,Pelyatkinskoye Oil and Gas Field,Russia,Norilsktransgaz JSC [100.00%],operating,3945.64,0.0,,
solaimaneyah_egypt,international_source,Solaimaneyah,Egypt,General Petroleum Co [100.00%],construction,0.0,0.0,,
new_fayoum_city_egypt,international_source,New Fayoum City,Egypt,General Petroleum Co [100.00%],construction,0.0,0.0,,
fayoum_egypt,import_port,Fayoum,Egypt,General Petroleum Co [100.00%],construction,0.0,0.0,,
obaiyed_egypt,international_source,Obaiyed,Egypt,General Petroleum Co [100.00%],operating,10753.18,0.0,,
amreya_egypt,import_port,Amreya,Egypt,General Petroleum Co [100.00%],operating,10753.18,0.0,,
shams_egypt,international_source,Shams,Egypt,General Petroleum Co [100.00%],operating,5376.59,0.0,,
zapadno_ozernoye_gas_field_russia,international_source,Zapadno-Ozernoye Gas Field,Russia,Sibneft-Chukotka LLC [100.00%],operating,0.0,0.0,,
anadyr_russia,import_port,Anadyr,Russia,Sibneft-Chukotka LLC [100.00%],operating,0.0,0.0,,
qasr_egypt,international_source,Qasr,Egypt,General Petroleum Co [100.00%],operating,7840.86,0.0,,
al_kurimat_egypt,import_port,Al Kurimat,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,0.0,0.0,,
abu_qurqas_egypt,import_port,Abu qurqas,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,0.0,0.0,,
asyut_egypt,import_port,Asyut,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,0.0,0.0,,
girga_egypt,import_port,Girga,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,0.0,0.0,,
rashid_egypt,international_source,Rashid,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,7.84,0.0,,
ameriya_egypt,import_port,Ameriya,Egypt,Egyptian Natural Gas Holding Co [100.00%],operating,0.0,0.0,,
sirte_libya,import_port,Sirte,Libya,--,construction,0.0,0.0,,
bay_of_tripoli_libya,international_source,Bay of Tripoli,Libya,Libyan National Oil Corp [50.00%]; Eni SpA [50.00%],construction,0.0,0.0,29.751158,31.242331
srednetyungskoye_russia,international_source,Srednetyungskoye,Russia,Sakhatransneftegaz JSC [100.00%],construction,65.76,0.0,,
republic_of_sakha_russia,import_port,Republic of Sakha,Russia,Sakhatransneftegaz JSC [100.00%],construction,65.76,0.0,,
sabratha_platform_libya,import_port,Sabratha platform,Libya,Libyan National Oil Corp [50.00%]; Eni SpA [50.00%],construction,0.0,0.0,32.806076,12.49531
eastern_saudi_arabia,international_source,Eastern ,Saudi Arabia,Aramco [100.00%],construction,0.0,0.0,29.751158,31.242331
al_madinah_saudi_arabia,international_source,Al Madinah,Saudi Arabia,Aramco [100.00%],construction,0.0,0.0,29.751158,31.242331
sarybulak_gas_field_kazakhstan,international_source,Sarybulak Gas Field,Kazakhstan,Tarbagatay Munay LLP; Xinjiang Guanhei Zimunai LNG Development LLC,operating,1096.01,0.0,,
zimunay_china,import_port,Zimunay,China,Tarbagatay Munay LLP; Xinjiang Guanhei Zimunai LNG Development LLC,operating,1096.01,0.0,,
shagyrly_shomyshty_gas_field_kazakhstan,international_source,Shagyrly-Shomyshty Gas Field,Kazakhstan,KazAzot JSC [100.00%],operating,3419.55,0.0,,
beineu_kazakhstan,import_port,Beineu,Kazakhstan,KazAzot JSC [100.00%],operating,3419.55,0.0,,
heihe_gas_transmission_station_china,international_source,Heihe Gas Transmission Station,China,PetroChina Kunlun Gas and Electricity Co Ltd [100.00%],operating,0.0,0.0,,
ergonghe_industrial_park_china,import_port,Ergonghe Industrial Park,China,PetroChina Kunlun Gas and Electricity Co Ltd [100.00%],operating,0.0,0.0,,
suihua_china,international_source,Suihua,China,PetroChina Kunlun Gas and Electricity Co Ltd [100.00%],construction,142.48,0.0,,
suibei_china,import_port,Suibei,China,PetroChina Kunlun Gas and Electricity Co Ltd [100.00%],construction,142.48,0.0,,
tiedong_pressure_regulating_station_china,international_source,Tiedong Pressure Regulating Station,China,Suihua PetroChina Kunlun Gas Co Ltd [100.00%],proposed,157.83,0.0,,
boundary_between_zhaodong_and_lanxi_china,import_port,boundary between Zhaodong and Lanxi,China,Suihua PetroChina Kunlun Gas Co Ltd [100.00%],proposed,157.83,0.0,,
khor_mor_iraq,international_source,Khor Mor,Iraq,Kurdistan Regional Government [100.00%],operating,7452.87,0.0,29.751158,31.242331
shouibah_iraq,international_source,Shouibah,Iraq,Oil Projects Co [100.00%],operating,0.0,0.0,29.751158,31.242331
sulaymaniyah_iraq,international_source,Sulaymaniyah,Iraq,--,operating,2240.25,0.0,29.751158,31.242331
daqing_qiqihar_gas_pipeline_no_3_valve_room_china,international_source,Daqing-Qiqihar Gas Pipeline No. 3 Valve Room,China,--,operating,184.13,0.0,,
delger_industrial_park_china,import_port,Delger Industrial Park,China,--,operating,184.13,0.0,,
zhaodong_china,international_source,Zhaodong,China,PetroChina Kunlun Gas and Electricity Co Ltd [100.00%],proposed,354.6,0.0,,
lanxi_china,import_port,Lanxi,China,PetroChina Kunlun Gas and Electricity Co Ltd [100.00%],proposed,354.6,0.0,,
talgar_kazakhstan,import_port,Talgar,Kazakhstan,QazaqGaz [100.00%],operating,5260.85,0.0,43.556174,77.168285
bazargan_iraq,international_source,Bazargan,Iraq,Iraq Ministry of Oil [100.00%],construction,1568.17,0.0,,
halfaya_iraq,import_port,Halfaya,Iraq,Iraq Ministry of Oil [100.00%],construction,1568.17,0.0,,
shimizu_lng_terminal_japan,international_source,Shimizu LNG Terminal,Japan,Shizuoka Gas,operating,0.0,0.0,,
numazu_japan,import_port,Numazu,Japan,Shizuoka Gas,operating,0.0,0.0,,
kostanay_kazakhstan,import_port,Kostanay,Kazakhstan,QazaqGaz; UCC Holding,proposed,8987.29,0.0,,
tengiz_oil_and_gas_field_kazakhstan,international_source,Tengiz Oil and Gas Field,Kazakhstan,QazaqGaz,operating,1819.38,0.0,,
kulsary_kazakhstan,import_port,Kulsary,Kazakhstan,QazaqGaz,operating,1819.38,0.0,,
jianzhatan_china,international_source,Jianzhatan,China,Qinghai Heze Gas Co Ltd [100.00%],operating,0.0,0.0,,
jianzha_county_china,import_port,Jianzha County,China,Qinghai Heze Gas Co Ltd [100.00%],operating,0.0,0.0,,
tongren_city_china,import_port,Tongren City,China,Qinghai Heze Gas Co Ltd [100.00%],operating,0.0,0.0,,
futtsu_lng_terminal_japan,international_source,Futtsu LNG Terminal,Japan,TEPCO [100.00%],operating,0.0,0.0,,
chiba_thermal_power_station_japan,import_port,Chiba Thermal Power Station,Japan,TEPCO [100.00%],operating,0.0,0.0,,
misato_gs_japan,import_port,Misato GS,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
angyo_gs_japan,international_source,Angyo GS,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,36.129802,139.421051
chiquintirca_peru,international_source,Chiquintirca,Peru,Peru LNG [100.00%],operating,13889.53,0.0,,
pampa_melchorita_peru,import_port,Pampa Melchorita,Peru,Peru LNG [100.00%],operating,13889.53,0.0,,
asaka_gs_japan,international_source,Asaka GS,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
shimo_aso_gs_japan,import_port,Shimo Aso GS,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
rikuage_gs_japan,import_port,Rikuage GS,Japan,Tokyo Gas [100.00%],operating,0.0,0.0,,
payra_port_bangladesh,international_source,Payra Port,Bangladesh,--,cancelled,0.0,0.0,,
schwarzach_germany,international_source,Schwarzach,Germany,--,operating,0.0,0.0,,
tannenkirch_germany,import_port,Tannenkirch,Germany,--,operating,0.0,0.0,,
lucera_italy,international_source,Lucera,Italy,Società Gasdotti Italia S.p.A [100.00%],construction,0.0,0.0,41.746705,15.340249
san_paolo_italy,import_port,San Paolo,Italy,Società Gasdotti Italia S.p.A [100.00%],construction,0.0,0.0,41.492937,15.264663
xinjie_village_meijiang_town_meitan_county_china,international_source,"Xinjie Village, Meijiang Town, Meitan County",China,--,shelved,0.0,0.0,,
yujiazhai_shuangtang_office_sinan_county_china,import_port,"Yujiazhai, Shuangtang Office, Sinan County",China,--,shelved,0.0,0.0,,
golmud_china,international_source,Golmud,China,--,operating,1753.62,0.0,,
hudong_china,international_source,Hudong,China,--,operating,65.76,0.0,,
haiyan_china,import_port,Haiyan,China,--,operating,65.76,0.0,,
colleferro_italy,import_port,Colleferro,Italy,Società Gasdotti Italia S.p.A [100.00%],construction,0.0,0.0,,
h_gelheim_germany,international_source,Hügelheim,Germany,TENP GmbH & Co KG [100.00%],operating,0.0,0.0,,
h_singen_germany,import_port,Hüsingen,Germany,TENP GmbH & Co KG [100.00%],operating,0.0,0.0,,
rakitje_croatia,international_source,Rakitje,Croatia,Plinacro Ltd [100.00%],construction,12494.53,0.0,,
zabok_croatia,import_port,Zabok,Croatia,Plinacro Ltd [100.00%],construction,12494.53,0.0,,
lu_ko_croatia,international_source,Lučko,Croatia,Plinacro Ltd [100.00%],construction,12494.53,0.0,,
crete_greece,international_source,Crete,Greece,IGI Poseidon SA [100.00%],proposed,21920.22,0.0,,
peloponnese_greece,import_port,Peloponnese,Greece,IGI Poseidon SA [100.00%],proposed,21920.22,0.0,,
west_greece_greece,import_port,West Greece,Greece,IGI Poseidon SA [100.00%],proposed,21920.22,0.0,,
offshore_cyprus,international_source,Offshore,Cyprus,IGI Poseidon SA [100.00%],proposed,21920.22,0.0,,
unknown_start_cyprus,international_source,Unknown Start,Cyprus,IGI Poseidon SA [100.00%],proposed,21920.22,0.0,,
qingdui_town_china,international_source,Qingdui Town,China,--,operating,0.0,0.0,,
panshan_district_china,import_port,Panshan District,China,--,operating,0.0,0.0,,
pogio_renatico_italy,import_port,Pogio Renatico,Italy,Snam,proposed,17601.94,0.0,,
ajdov_ina_slovenia,import_port,Ajdovščina,Slovenia,Plinovodi doo [100.00%],proposed,26916.82,0.0,,
mubarek_uzbekistan,international_source,Mubarek,Uzbekistan,Uztransgaz,operating,0.0,0.0,,
zirabulak_uzbekistan,import_port,Zirabulak,Uzbekistan,Uztransgaz,operating,0.0,0.0,,
kelif_turkmenistan,international_source,Kelif,Turkmenistan,Uztransgaz; Turkmengaz,operating,0.0,0.0,,
dushanbe_tajikistan,import_port,Dushanbe,Tajikistan,Uztransgaz; Tajik Transgaz; Turkmengaz,operating,0.0,0.0,37.136518,67.109026
huludao_china,international_source,Huludao,China,--,operating,0.0,0.0,,
jinzhou_gas_field_china,import_port,Jinzhou gas field,China,--,operating,0.0,0.0,,
jinzhou_distribution_station_china,international_source,Jinzhou distribution station,China,--,operating,98.64,0.0,,
jinzhou_petrochemical_china,import_port,Jinzhou Petrochemical,China,--,operating,98.64,0.0,,
yangiyer_uzbekistan,international_source,Yangiyer,Uzbekistan,Uztransgaz [100.00%],construction,0.0,0.0,,
volkovysk_belarus,international_source,Volkovysk,Belarus,Gazprom PJSC [100.00%],operating,4384.04,0.0,,
bia_ystok_poland,import_port,Białystok,Poland,Gazprom PJSC [100.00%],operating,4384.04,0.0,,
manavgat_t_rkiye,international_source,Manavgat,Türkiye,BOTAŞ [100.00%],construction,0.0,0.0,,
vitebsk_region_belarus,international_source,Vitebsk region,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
vitebsk_belarus,import_port,Vitebsk,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
krupki_belarus,international_source,Krupki,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
novopolotsk_belarus,import_port,Novopolotsk,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
hrodna_belarus,import_port,Hrodna,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
orhsa_belarus,international_source,Orhsa,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
mogilev_belarus,import_port,Mogilev,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
novolukoml_belarus,international_source,Novolukoml,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
nopolotosk_belarus,import_port,Nopolotosk,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
gomel_belarus,import_port,Gomel,Belarus,Gazprom PJSC [100.00%],operating,0.0,0.0,,
nigeria_nigeria,international_source,Nigeria,Nigeria,Nigerian National Petroleum Corp [50.00%]; GEPetrol [50.00%],proposed,0.0,0.0,,
equatorial_guniea_equatorial_guinea,import_port,Equatorial Guniea,Equatorial Guinea,Nigerian National Petroleum Corp [50.00%]; GEPetrol [50.00%],proposed,0.0,0.0,,
vaca_muerta_gas_fields_argentina,international_source,Vaca Muerta gas fields,Argentina,Southern Energy SA [100.00%],proposed,22402.46,0.0,,
offshore_san_antonio_oeste_and_punta_colorada_argentina,import_port,offshore San Antonio Oeste and Punta Colorada,Argentina,Southern Energy SA [100.00%],proposed,22402.46,0.0,,
attap_valley_malaysia,international_source,Attap Valley,Malaysia,Petronas [100.00%],operating,0.0,0.0,,
attap_valley_onshore_receiving_facility_singapore,import_port,Attap Valley Onshore Receiving Facility ,Singapore,Petronas [100.00%],operating,0.0,0.0,,
wangshitan_village_qingshan_township_yanchi_county_china,international_source,"Wangshitan Village, Qingshan Township, Yanchi County",China,--,operating,2192.02,0.0,,
gaoshawo_village_gaoshawo_town_yanchi_county_china,import_port,"Gaoshawo Village, Gaoshawo Town, Yanchi County",China,--,operating,2192.02,0.0,,
qianlishan_industrial_park_haibowan_district_china,international_source,"Qianlishan Industrial Park, Haibowan District",China,--,operating,3529.16,0.0,,
ninghua_terminal_station_china,import_port,Ninghua Terminal Station,China,--,operating,3529.16,0.0,,
hongjingzi_village_dashuikeng_town_yanchi_county_china,international_source,"Hongjingzi Village, Dashuikeng Town, Yanchi County",China,--,proposed,5699.26,0.0,,
yongning_county_china,import_port,Yongning County,China,--,proposed,5699.26,0.0,,
unknown_start_ireland,international_source,Unknown Start,Ireland,Gas Networks Ireland [100.00%],proposed,0.0,0.0,,
edenderry_ireland,import_port,Edenderry,Ireland,Gas Networks Ireland [100.00%],proposed,0.0,0.0,,
yixihala_town_kuqa_city_china,international_source,"Yixihala Town, Kuqa City,独库公路终点 ",China,--,operating,2053.83,0.0,,
xinhe_county_yingmaili_china,import_port,"Xinhe County, Yingmaili",China,--,operating,2053.83,0.0,,
xinhe_county_china,international_source,Xinhe County,China,--,construction,5760.63,0.0,,
sanchakou_town_maralbexi_county_china,import_port,"Sanchakou Town, Maralbexi County",China,--,construction,5760.63,0.0,,
lunnan_towbn_luntai_county_china,international_source,"Lunnan Towbn, Luntai County",China,--,construction,16321.8,0.0,,
shangku_industrial_park_korla_china,import_port,"Shangku Industrial Park, Korla",China,--,construction,16321.8,0.0,,
duolun_county_china,import_port,Duolun County,China,--,proposed,880.1,0.0,,
irish_sea_ireland,international_source,Irish Sea,Ireland,Vermilion Energy [56.50%]; Canada Pension Plan Investment Board [43.50%],operating,0.0,0.0,,
sandyford_ireland,international_source,Sandyford,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
bray_ireland,import_port,Bray,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
mitchellstown_ireland,international_source,Mitchellstown,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,52.225139,-8.143297
limerick_city_ireland,import_port,Limerick City,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,52.134707,-8.640761
baunlusk_ireland,international_source,Baunlusk,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
great_island_ireland,import_port,Great Island,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
elkford_canada,international_source,Elkford,Canada,Fortis BC [100.00%],operating,0.0,0.0,49.670102,-125.055873
sidney_canada,import_port,Sidney,Canada,Fortis BC [100.00%],operating,0.0,0.0,50.030811,-114.930215
sukunka_falls_canada,international_source,Sukunka Falls,Canada,Alberta Investment Management Co [32.50%]; KKR [32.50%]; TC Energy [35.00%],proposed,47045.17,0.0,,
titanium_peak_canada,import_port,Titanium Peak,Canada,Alberta Investment Management Co [32.50%]; KKR [32.50%]; TC Energy [35.00%],proposed,47045.17,0.0,,
moosomin_canada,international_source,Moosomin,Canada,Manitoba Hydro [100.00%],operating,0.0,0.0,,
russell_canada,import_port,Russell,Canada,Manitoba Hydro [100.00%],operating,0.0,0.0,,
spruce_siding_canada,international_source,Spruce Siding,Canada,Energy Fundamentals Group LP [100.00%],operating,1456.16,0.0,,
fort_frances_canada,import_port,Fort Frances,Canada,Energy Fundamentals Group LP [100.00%],operating,1456.16,0.0,,
wexford_town_ireland,import_port,Wexford Town,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
nenagh_ireland,import_port,Nenagh,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
edson_canada,international_source,Edson,Canada,NOVA Gas Transmission Ltd [100.00%],proposed,0.0,0.0,,
prud_homme_canada,international_source,Prud'homme,Canada,TransGas Ltd [100.00%],proposed,0.0,0.0,,
lanigan_canada,import_port,Lanigan,Canada,TransGas Ltd [100.00%],proposed,0.0,0.0,,
patience_lake_canada,international_source,Patience Lake,Canada,TransGas Ltd [100.00%],proposed,0.0,0.0,,
unknown_end_ireland,import_port,Unknown End,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,54.108532,-9.168507
barrigone_ireland,international_source,Barrigone,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
listowel_ireland,import_port,Listowel,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
athlone_ireland,international_source,Athlone,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
ballymahon_ireland,import_port,Ballymahon,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
newcastle_ireland,import_port,Newcastle,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
garryspillane_ireland,international_source,Garryspillane,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
tipperary_town_ireland,import_port,Tipperary Town,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
brinny_ireland,international_source,Brinny,Ireland,Gas Networks Ireland [100.00%],operating,0.0,0.0,,
